customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_Segment,EstimatedCLV,AvgChargesPerMonth,TenureCategory,TotalServices,HasFamily,HighValueCustomer,ContractRisk,PaymentRisk,CustomerSegment,RiskScore,RiskLevel
4598-XLKNJ,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,Yes,Very High (>$95),2462.5,100.58,Medium (1-3 years),6,1,1,3,3,Medium-term,17,Medium Risk
6380-ARCEH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,Low (≤$35),20.2,20.2,New (≤1 year),1,0,0,3,2,Economy New,22,High Risk
3679-XASPY,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,No,Low (≤$35),19.45,19.45,New (≤1 year),1,1,0,3,3,Economy New,23,High Risk
7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,No,High ($65-95),3610.0,94.88421052631578,Long-term (>3 years),5,0,1,2,1,Premium Long-term,9,Low Risk
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,No,Medium ($35-65),3006.2999999999997,45.86742424242424,Long-term (>3 years),4,1,0,2,1,Economy Long-term,10,Low Risk
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,Yes,Very High (>$95),7480.0,111.93897058823529,Long-term (>3 years),7,1,1,1,1,Premium Long-term,5,Low Risk
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,Low (≤$35),121.5,20.04,New (≤1 year),1,0,0,3,2,Economy New,22,High Risk
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,Very High (>$95),7498.8,101.43125,Long-term (>3 years),6,1,1,2,3,Premium Long-term,12,Medium Risk
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,Low (≤$35),964.8,28.9890625,Medium (1-3 years),2,0,0,2,2,Medium-term,12,Medium Risk
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,High ($65-95),4057.0499999999997,91.19302325581396,Long-term (>3 years),4,0,1,2,2,Premium Long-term,11,Low Risk
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,Low (≤$35),1396.8,18.93402777777778,Long-term (>3 years),1,1,0,1,1,Economy Long-term,8,Low Risk
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,Very High (>$95),5321.25,95.25272727272727,Long-term (>3 years),5,1,1,3,3,Premium Long-term,15,Medium Risk
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,Medium ($35-65),3013.4,58.50480769230769,Long-term (>3 years),5,0,0,2,1,Economy Long-term,9,Low Risk
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,High ($65-95),3940.9500000000003,91.95581395348837,Long-term (>3 years),5,0,1,3,3,Premium Long-term,16,Medium Risk
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,High ($65-95),2830.5,77.51756756756757,Long-term (>3 years),2,1,0,3,3,Economy Long-term,18,High Risk
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,Medium ($35-65),3494.4,53.4921875,Long-term (>3 years),5,1,0,1,3,Economy Long-term,9,Low Risk
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,High ($65-95),269.54999999999995,82.8,New (≤1 year),5,1,1,3,3,Premium New,20,High Risk
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,Low (≤$35),1117.8,31.287499999999998,Medium (1-3 years),2,0,0,1,1,Medium-term,7,Low Risk
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,Very High (>$95),1002.5,106.465,New (≤1 year),5,1,1,3,3,Premium New,18,High Risk
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,Low (≤$35),846.65,20.36951219512195,Long-term (>3 years),1,0,0,1,2,Economy Long-term,11,Low Risk
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,High ($65-95),2300.4,79.68888888888888,Medium (1-3 years),4,1,0,3,1,Medium-term,11,Low Risk
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,Very High (>$95),5588.8,98.49017857142857,Long-term (>3 years),5,1,1,2,1,Premium Long-term,8,Low Risk
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,Low (≤$35),124.19999999999999,18.791666666666668,New (≤1 year),1,0,0,3,2,Economy New,22,High Risk
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,High ($65-95),223.20000000000002,76.51666666666667,New (≤1 year),2,0,0,3,3,Economy New,22,High Risk
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,Medium ($35-65),354.90000000000003,50.050000000000004,New (≤1 year),3,1,0,3,2,Economy New,17,Medium Risk
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,Low (≤$35),83.4,15.725,New (≤1 year),1,1,0,3,2,Economy New,21,High Risk
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,High ($65-95),2935.35,91.7469696969697,Medium (1-3 years),5,0,0,1,3,Medium-term,10,Low Risk
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,High ($65-95),2107.35,79.0925925925926,Medium (1-3 years),3,0,0,3,3,Medium-term,19,High Risk
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,Low (≤$35),1695.6000000000001,23.94375,Long-term (>3 years),1,1,0,1,1,Economy Long-term,8,Low Risk
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,Low (≤$35),19.75,19.75,New (≤1 year),1,0,0,3,2,Economy New,22,High Risk
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,Medium ($35-65),4007.9500000000003,56.131690140845066,Long-term (>3 years),5,0,0,2,3,Economy Long-term,15,Medium Risk
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,High ($65-95),1117.3500000000001,93.51153846153846,Medium (1-3 years),3,0,0,3,3,Medium-term,18,High Risk
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,Medium ($35-65),1465.0,60.106,Medium (1-3 years),6,1,0,3,1,Medium-term,11,Low Risk
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,Medium ($35-65),3386.85,48.65820895522388,Long-term (>3 years),3,0,0,1,1,Economy Long-term,7,Low Risk
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,Medium ($35-65),35.45,35.45,New (≤1 year),2,0,0,3,3,Economy New,22,High Risk
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,Medium ($35-65),88.7,40.625,New (≤1 year),2,0,0,3,3,Economy New,22,High Risk
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,Low (≤$35),1105.1,27.632558139534886,Long-term (>3 years),1,0,0,1,1,Economy Long-term,9,Low Risk
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,High ($65-95),1725.0,77.32608695652173,Medium (1-3 years),3,0,0,3,1,Medium-term,14,Medium Risk
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,Low (≤$35),1292.8,19.96484375,Long-term (>3 years),1,1,0,1,2,Economy Long-term,10,Low Risk
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,Low (≤$35),1117.2,20.5359649122807,Long-term (>3 years),1,1,0,1,2,Economy Long-term,10,Low Risk
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,High ($65-95),70.45,70.45,New (≤1 year),2,1,0,3,2,Economy New,21,High Risk
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,High ($65-95),6339.599999999999,89.24513888888889,Long-term (>3 years),8,1,0,1,1,Economy Long-term,7,Low Risk
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,High ($65-95),569.2,70.45625,New (≤1 year),5,0,0,3,3,Economy New,19,High Risk
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,Very High (>$95),6164.05,97.88934426229508,Long-term (>3 years),5,1,1,1,1,Premium Long-term,5,Low Risk
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,High ($65-95),5395.2,82.64140625,Long-term (>3 years),4,0,0,2,1,Economy Long-term,9,Low Risk
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,Low (≤$35),1700.45,24.735211267605635,Long-term (>3 years),1,1,0,1,1,Economy Long-term,10,Low Risk
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,Very High (>$95),6438.25,98.71846153846154,Long-term (>3 years),6,1,1,1,1,Premium Long-term,5,Low Risk
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,Low (≤$35),58.800000000000004,20.45,New (≤1 year),1,0,0,2,2,Economy New,19,High Risk
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,Medium ($35-65),45.65,45.65,New (≤1 year),2,0,0,3,3,Economy New,22,High Risk
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,Medium ($35-65),1935.0,64.33166666666666,Medium (1-3 years),5,1,0,2,1,Medium-term,8,Low Risk
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,High ($65-95),1042.5,71.42666666666668,Medium (1-3 years),6,1,0,3,2,Medium-term,14,Medium Risk
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,High ($65-95),548.4,70.54375,New (≤1 year),5,1,0,3,3,Economy New,18,High Risk
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,High ($65-95),665.0,93.64285714285714,New (≤1 year),4,0,1,3,2,Premium New,17,Medium Risk
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,Very High (>$95),7570.5,113.29357142857143,Long-term (>3 years),7,1,1,2,1,Premium Long-term,8,Low Risk
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,High ($65-95),5338.2,84.11693548387096,Long-term (>3 years),8,1,0,1,3,Economy Long-term,9,Low Risk
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,Low (≤$35),118.19999999999999,18.916666666666668,New (≤1 year),1,1,0,3,2,Economy New,21,High Risk
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,High ($65-95),1132.6000000000001,82.34285714285714,Medium (1-3 years),3,1,0,3,1,Medium-term,13,Medium Risk
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,High ($65-95),1851.3000000000002,82.81590909090909,Medium (1-3 years),3,0,0,3,1,Medium-term,14,Medium Risk
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,Low (≤$35),443.29999999999995,19.086363636363636,Medium (1-3 years),1,1,0,2,2,Medium-term,14,Medium Risk
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,Medium ($35-65),1028.0,64.0,Medium (1-3 years),5,1,0,1,2,Medium-term,8,Low Risk
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,Low (≤$35),257.0,25.16,New (≤1 year),1,0,0,1,1,Economy New,12,Medium Risk
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,Medium ($35-65),728.0,58.81153846153846,Medium (1-3 years),4,1,0,3,3,Medium-term,16,Medium Risk
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,High ($65-95),1648.0,79.61749999999999,Medium (1-3 years),3,1,0,3,3,Medium-term,17,Medium Risk
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,High ($65-95),139.4,67.6,New (≤1 year),2,0,0,3,3,Economy New,22,High Risk
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,High ($65-95),3916.7000000000003,74.68396226415095,Long-term (>3 years),6,0,0,1,1,Economy Long-term,6,Low Risk
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,Low (≤$35),226.60000000000002,21.263636363636365,New (≤1 year),1,1,0,2,2,Economy New,16,Medium Risk
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,Low (≤$35),1373.1,19.76014492753623,Long-term (>3 years),1,1,0,1,2,Economy Long-term,10,Low Risk
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,High ($65-95),283.6,68.25,New (≤1 year),2,0,0,3,1,Economy New,18,High Risk
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,High ($65-95),6411.599999999999,86.86736111111111,Long-term (>3 years),8,1,0,1,1,Economy Long-term,5,Low Risk
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,Medium ($35-65),2627.3999999999996,45.710344827586205,Long-term (>3 years),4,1,0,3,3,Economy Long-term,17,Medium Risk
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,Low (≤$35),326.4,20.0875,Medium (1-3 years),1,1,0,3,3,Medium-term,19,High Risk
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,High ($65-95),3622.75,82.30813953488372,Long-term (>3 years),5,1,0,2,1,Economy Long-term,8,Low Risk
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,Very High (>$95),208.8,121.4,New (≤1 year),6,1,1,3,3,Premium New,20,High Risk
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,High ($65-95),1147.3,84.41071428571429,Medium (1-3 years),7,1,0,1,2,Medium-term,8,Low Risk
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,High ($65-95),5027.049999999999,94.3433962264151,Long-term (>3 years),5,1,1,2,1,Premium Long-term,8,Low Risk
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,Low (≤$35),657.6,20.4546875,Medium (1-3 years),1,0,0,2,1,Medium-term,12,Medium Risk
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,Low (≤$35),839.8,22.947058823529414,Medium (1-3 years),1,1,0,3,3,Medium-term,18,High Risk
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,High ($65-95),1116.75,76.38000000000001,Medium (1-3 years),2,0,0,3,2,Medium-term,18,High Risk
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,High ($65-95),535.15,71.94285714285715,New (≤1 year),3,0,0,3,1,Economy New,18,High Risk
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,Very High (>$95),1580.25,103.95,Medium (1-3 years),6,1,1,3,1,Medium-term,12,Medium Risk
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,No,Low (≤$35),1253.55,20.524590163934427,Long-term (>3 years),1,1,0,2,1,Economy Long-term,11,Low Risk
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,Low (≤$35),29.95,29.95,New (≤1 year),2,0,0,3,1,Economy New,18,High Risk
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,Medium ($35-65),45.3,45.3,New (≤1 year),2,0,0,3,2,Economy New,20,High Risk
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,High ($65-95),676.0,82.83125,New (≤1 year),3,0,0,3,1,Economy New,16,Medium Risk
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,High ($65-95),2466.75,74.34242424242424,Medium (1-3 years),6,1,0,2,1,Medium-term,8,Low Risk
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,High ($65-95),1030.25,85.51153846153846,Medium (1-3 years),4,0,0,3,3,Medium-term,17,Medium Risk
1024-GUALD,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,Low (≤$35),24.8,24.8,New (≤1 year),1,1,0,3,3,Economy New,23,High Risk
4827-USJHP,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,No,Medium ($35-65),1036.0,51.1925,Medium (1-3 years),3,0,0,3,2,Medium-term,16,Medium Risk
8167-GJLRN,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No,Low (≤$35),91.19999999999999,27.383333333333336,New (≤1 year),2,0,0,3,3,Economy New,22,High Risk
0956-SYCWG,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,No,Low (≤$35),255.45,18.83076923076923,Medium (1-3 years),1,0,0,2,3,Medium-term,17,Medium Risk
8017-UVSZU,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,Medium ($35-65),2264.0,59.4775,Long-term (>3 years),3,1,0,3,1,Economy Long-term,12,Medium Risk
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,High ($65-95),3091.7000000000003,73.79883720930232,Long-term (>3 years),5,1,0,2,1,Economy Long-term,8,Low Risk
2472-OVKUP,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,Yes,High ($65-95),546.0,88.5,New (≤1 year),5,1,1,3,3,Premium New,20,High Risk
2984-RGEYA,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,No,Low (≤$35),1362.75,19.933333333333334,Long-term (>3 years),1,1,0,1,1,Economy Long-term,8,Low Risk
